concept_id,name
7521,Retinoblastoma
7522,Wilms tumour
7523,Paraffin poisoning
7524,Iron poisoning
7525,Bee stings
7526,Other bites
7527,Acute adbomen surgical problems
7528,Other surgical problems - specify
7529,Other opportunistic infections - specify
7530,Other eye infections
7531,Pleural effusion and empyema
7532,Acute abdomen surgical problem
7533,Daily
7534,Smoking frequency
7535,Patient previously consumed alcohol
7536,Papular pruritic eruptions / Fungal nail infections
7537,"Hepatosplenomegaly, persistent unexplained"
7538,Extensive molluscum contagiosum
7539,Tuberculosis (PTB or EPTB) within the last 2 years
7540,"Severe weight loss >10% and/or BMI <18.5kg/m^2, unexplained"
7541,"Severe bacterial infections (pneumonia, empyema, pyomyositis, bone/joint, meningitis, bacteraemia)"
7542,"Acute necrotizing ulcerative stomatitis, gingivitis or periodontitis"
7543,Moderate unexplained wasting/malnutrition not responding to treatment (weight-for-height/ -age 70-79% or muac 11-12 cm)
7544,"Diarrhoea, persistent unexplained (14 days or more)"
7545,Oral candidiasis (from age 2 months)
7546,Acute necrotizing ulcerative gingivitis or periodontitis
7547,Lymph node tuberculosis
7548,Cryptococcal meningitis or other extrapulmonary cryptococcosis
7549,"Cryptosporidiosis, chronic with diarroea"
7550,Disseminated mycosis (coccidiomycosis or histoplasmosis)
7551,Cytomegalovirus infection (retinitis or infection or other organs)
7552,Cytomegalovirus infection: rentinitis or other organ (from age 1 month)
7553,Candidiasis of oseophagus
7554,Severe sepsis
7555,Severe pneumonia
7556,"Pneumonia, severe"
7557,Lymphocyte count
7558,Lymphocyte count datetime
7559,Lymphocyte count below threshold with who stage 2
7560,CD4 count less than 350
7561,WHO stage I adult
7562,WHO stage
7563,Reason for ART eligibility
7564,Presumed severe HIV criteria in infants
7565,Acute abdomen
7566,Dehydration
7567,Drug induced
7568,Hydronephrosis
7569,Nephritic syndrome
7570,Obstructive
7571,Renal vein thrombosis
7572,New patient
7573,Have you ever had TB?
7574,Alcohol withdrawal syndrome
7575,Alcoholism
7576,Iron deficiency
7577,Folate deficiency
7578,B12 deficiency
7579,Chronic disease
7580,Haemolysis
7581,Malaria-associated
7582,Blood loss
7583,Raised
7584,Myocardial injactia
7585,Angina
7586,Peripheral vascular disease
7587,Macrovascular
7588,Other cause
7589,Macrocytic
7590,Microcytic
7591,Normocytic
7592,Pancytopaenic
7593,Acute sarcoidosis
7594,Psoriatic
7595,Rheumatoid
7596,Septic
7597,Systemic lupus erythematosus
7598,Likely tuberculous
7599,Malignancy
7600,Unexplained
7601,Exudate
7602,Transudate
7603,Infective exacerbation
7604,Non-infective exacerbation
7605,New diagnosis
7606,Transfer within responsibility
7607,Disseminated intravascular
7608,Haematological malignancy
7609,Hepatic  failure
7610,Idiopathic thrombocytopenia
7611,Unknown cause
7612,Snake envenoming
7613,Esophageal
7614,Vulvovaginal
7615,Oesophageal
7616,Carcinoma of ovary
7617,Carcinoma of uterus
7618,Peri-partum
7619,Ischaemia
7620,Post infection
7621,HIV associated
7622,Nutritional
7623,Chronic kidney disease
7624,Toxoplasmosis of the brain (from age 1 month) - retired
7625,Cholangitis
7626,Diabetic lactic acidosis
7627,Diabetic nephropathy
7628,Diabetic polyneuropathy
7629,Hyper-osmolar non-ketotic diabetic coma
7630,Benzodiazepines
7631,Nsaids
7632,Opiates
7633,Other drug
7634,Drug overdose
7635,"Anaemia, bone marrow toxicity"
7636,Drug reaction
7637,Dysentery
7638,Amoebic
7639,Bacillary
7640,Cough in previous 4 weeks
7641,Fever in previous 4 weeks
7642,Hepatic
7643,Hypoxic
7644,Respiratory
7645,Acute
7646,Chronic
7647,Right ventricular failure
7648,Left ventricular failure
7649,Lips
7650,Labia
7651,Specify dermatome
7652,Hydropneumothorax
7653,Essential
7654,Coarctation of aorta
7655,Renal
7656,Endocrine
7657,Malignant
7658,Pulmonary
7659,Palatal
7660,Cutaneous
7661,Gastrointestinal
7662,Metformin induced
7663,Stavudine induced
7664,Acute lymphocytic
7665,Acute myeloid
7666,Chronic lymphocytic
7667,Chronic myeloid
7668,Bacterial
7669,Metastatic malignancy
7670,Primary bronchial carcinoma
7671,Lung cancer
7672,Malabsorption syndrome
7673,Uncomplicated
7674,Cerebral
7675,Respiratory distress
7676,Other complication
7677,N meningitides grown
7678,Other organism
7679,S pneumoniae grown
7680,Cryptococcal
7681,Viral
7682,Mesothelioma
7683,Myocardial infarction
7684,Neoplastic bone infiltration
7685,Other diagnosis
7686,Other genitourinary condition
7687,Other metabolic condition
7688,Pancreatic carcinoma
7689,Pancreatitis
7690,Pyogenic
7691,Tuberculous
7692,Uraemic
7693,Drug related - stavudine
7694,Drug related - TB drugs
7695,Vit B12 deficiency
7696,Likely due to HIV
7697,Pituitary adenoma
7698,Presumed tuberculous
7699,Presumed due to kaposi's sarcoma
7700,Para-pneumonic
7701,Other malignancy
7702,Aspiration
7703,Atypical
7704,Lobar
7705,Pneumocystis
7706,Non tension
7707,Tension
7708,Carbon monoxide
7709,Organophosphate
7710,Alcohol induced
7711,Alcohol withdrawal
7712,Organic
7713,Localised
7714,Pulmonary fibrosis
7715,Pyopneumothorax
7716,Bladder cancer
7717,Obstructive uropathy
7718,Grandmal
7719,Focal
7720,Petit mal
7721,Status epilepticus
7722,Known epileptic
7723,NTS isolated
7724,S pneumoniae isolated
7725,Anaphylactic
7726,Cardiogenic
7727,Haemorrhage
7728,Neurogenic
7729,Shock
7730,Cerebral lymphoma
7731,Cerebral metastases
7732,Cerebral tumour
7733,Spinal disease
7734,Haemorrhagic
7735,Ischaemic
7736,Unknown type
7737,Abdominal
7738,Spinal
7739,Disseminated
7740,Miliary
7741,Urogenital
7742,Tuberculous pericarditis
7743,Pressure sores
7744,Oesophageal varices
7745,Gastric carcinoma
7746,Upper GI bleeding
7747,Ureteric stone
7748,Mixed lesions
7749,Valvular heart disease
7750,Location of ART initiation
7751,Date ART last taken
7752,Has the patient taken ART in the last two months
7753,Last antiretroviral drugs taken
7754,Ever received ART?
7755,Malawi ART side effects
7756,Data migration notes
7757,Acute abdominal pain
7758,Acute arthritis
7759,Workstation location
7760,"Cryptococcal meningitis proven by indian ink, culture or crag"
7761,Haematoma
7762,Nutritional peripheral neuropathy
7763,Tuberculous meningitis assumed on basis of clinical context or CSF cell-count
7764,Stroke with other identified cause
7765,Stroke with hypertension (no diabetes)
7766,Stroke with HIV the only risk factor
7767,Stroke with diabetes (no hypertension)
7768,Sepsis with other bacteraemia isolated
7769,Sepsis with non-typhi salmonella (NTS) isolated
7770,Schistosoma haematobium
7771,Pyogenic meningitis with s pneumoniae proven by gram stain or culture
7772,Pyogenic meningitis with other organism
7773,Pyogenic meningitis with n meningitidis proven by gram stain or culture
7774,Pyogenic meningitis with clinical diagnosis only (CSF not examined)
7775,Presumed sepsis on clinical grounds only
7776,Other systemic diagnosis condition
7777,"""other haematological condition"","
7778,Vaginal bleeding during pregnancy
7779,Postnatal bleeding
7780,Fever during pregnancy
7781,Postnatal fever
7782,Fits or convulsion
7783,Swollen hands or feet
7784,Paleness of the skin and tiredness
7785,No foetal movement
7786,Water break
7787,Week days
7788,Monday
7789,Tuesday
7790,Wednesday
7791,Thursday
7792,Friday
7793,Saturday
7794,Sunday
7795,Antiretroviral therapy
7796,HTC clinic
7797,Maternity clinic
7798,Nutrition clinic
7799,OPD clinic
7800,Postnatal clinic
7801,Baby outcome
7802,Neonatal death
7803,Macerated still birth
7804,Fresh still birth
7805,Fistula
7806,Tracing location
7807,Tracing outcome
7808,In treatment - same site (unverified)
7809,In treatment - same site (verified)
7810,In treatment - different site (unverified)
7811,In treatment - different site (verified)
7812,Interrupted
7813,Not found - wrong address
7814,Not found - moved within district
7815,Not found - moved outside district
7816,Not traced
7817,Stop reason
7818,Sputum submission
7819,AAFB(1st) results
7820,AAFB(2nd) results
7821,AAFB(3rd) results
7822,Laboratory serial number
7823,Laboratory serial number
7824,Sputum microscopy date
7825,Refer to clinician
7826,Admission date
7827,Admission time
7828,Condition
7829,Ward
7830,Room number
7831,Bed number
7832,On ARVs
7833,Period on ARVs
7834,Plan
7835,Fundus
7836,Lie
7837,Position
7838,Contractions
7839,Fetal heart rate
7840,Descent
7841,Genetalia inspection
7842,Station
7843,Cervical dilation
7844,Caput
7845,Membranes
7846,Rupture date
7847,Rupture time
7848,Colour of liqour
7849,Presenting part
7850,Ever received TB treatment
7851,Any need to see a clinician
7852,Clinical examination
7853,X-ray result interpretation
7854,Reason for clinical visit
7855,HIV test results within 3 months
7856,Refer to HTC
7857,Contraceptive implant
7858,Male condoms
7859,Female condoms
7860,Rythm method
7861,Withdrawal method
7862,Emergency contraception
7863,Bronchial breathing
7864,Recurrent fever
7865,Deafness
7866,General reaction including shock
7867,Purpura
7868,Skin itching
7869,Visual impairment
7870,DHO DOT site
7871,Refer patient to clinician
7872,Total number of whole TB tablets remaining
7873,Total number of whole ARV tablets remaining
7874,Prescribe drugs
7875,Prescribe cotramoxazole
7876,Initial HIV test
7877,Confirmatory HIV test
7878,Location of HIV test
7879,HTC serial number
7880,Confirmatory HIV test type
7881,Confirmatory HIV test location
7882,Confirmatory HIV test date
7883,Premature labour
7884,MOLAR PREGNANCY
7885,OBLIQUE
7886,Compound
7887,Face
7888,FOOTLING
7889,LEFT OCCIPITO ANTERIOR
7890,LEFT OCCIPITO POSTERIOR
7891,LEFT OCCIPITO TRANSVERSE
7892,RIGHT OCCIPITO ANTERIOR
7893,RIGHT OCCIPITO POSTERIOR
7894,RIGHT OCCIPITO TRANSVERSE
7895,VERTEX
7896,LEFT SACRO ANTERIOR
7897,RIGHT SACRO ANTERIOR
7898,RIGHT SACRO POSTERIOR
7899,RIGHT SACRO TRANSVERSE
7900,LEFT SACRO POSTERIOR
7901,LEFT SACRO TRANSVERSE
7902,LEFT MENTO ANTERIOR
7903,LEFT MENTO POSTERIOR
7904,LEFT MENTO TRANSVERSE
7905,RIGHT MENTO ANTERIOR
7906,RIGHT MENTO POSTERIOR
7907,RIGHT MENTO TRANSVERSE
7908,LEFT ACROMION DORSAL ANTERIOR
7909,LEFT ACROMION DORSAL POSTERIOR
7910,RIGHT ACROMION DORSAL ANTERIOR
7911,RIGHT ACROMION DORSAL POSTERIOR
7912,Sacrum
7913,Hand
7914,Foot
7915,Shoulder
7916,CORD
7917,SORES
7918,Bleeding
7919,LIQUOR
7920,Nothing abnormal detected
7921,ABACAVIR LAMIVUDINE LOPINAVIR AND RITONAVIR
7922,ZIDOVUDINE LAMIVUDINE EFAVIRENZ
7923,TENOFAVIR LAMIVUDINE LOPINAVIR AND RITONAVIR
7924,NUMBER OF SEIZURES
7925,PEAK FLOW
7926,PEAK FLOW PREDICTED
7927,Abacavir Lamivudine
7928,Tenofavir Lamivudine
7929,CONTRACTIONS INTENSITY
7930,TB registration number
7931,Duration of current cough
7932,Tuberculosis classification
7933,EPTB classification
7934,Tuberculosis type
7935,TB patient category
7936,CD4 count less than 750
7937,Ever registered at ART clinic
7938,Willing to register at current clinic
7939,Agrees to text message for ART therapy
7940,Last ARV drugs taken - retired
7941,Pre-Eclampsia
7942,Number of Abortions
7943,Contractions Level
7944,MOULDING
7945,Brow
7946,Puss
7947,Cord Prolapse
7948,Recurrent severe presumed pneumonia
7949,Visceral leishmaniasis
7950,Perform extended staging
7951,Other side effect
7952,Leg pain / numbness
7953,"Anaemia, unexplained < 8 g/dl - retired"
7954,"Neutropaenia, unexplained < 500 /mm(cubed)"
7955,"Thrombocytopaenia, chronic < 50,000 /mm(cubed)"
7956,Isosporiasis >1 month
7957,Symptomatic HIV-associated nephropathy or cardiomyopathy
7958,"Chronic herpes simplex infection(orolabial, genital / anorectal >1 month or visceral at any site)"
7959,"Non-typhoidal Salmonella bacteraemia, recurrent"
7960,Chronic herpes simplex infection (orolabial or cutaneous >1 month or visceral at any site)
7961,"Recto-vaginal fistula, HIV-associated"
7962,Clinical symptoms associated with TB
7963,Unintentional weight loss
7964,Persistent fever
7965,Is patient breast feeding?
7966,Is patient breast feeding at initiation?
7967,2 weeks
7968,3 weeks
7969,4 weeks
7970,1 month
7971,More than one month
7972,Is patient pregnant at initiation?
7973,Current Pregnancy
7974,Planned Delivery Place
7975,STILL BIRTH
7976,Symphysiotomy
7977,Hemorrhage
7978,Spine or Leg Deform
7979,Fetal Heart Beat
7980,Week of First Visit
7981,HB Test Request
7982,HB Test Result
7983,Syphilis Test Request
7984,Syphilis Test Result
7985,HB Test Result Date
7986,Syphilis Test Result Date
7987,Inconlusive
7988,Previous HIV Test Status From Before Current Facility Visit
7989,Maternity Prescriptions
7990,WHO Stage defining conditions not explicitly asked peds
7991,WHO Stage defining conditions not explicitly asked adult
7992,Malawi ART drug induced symptom set
7993,Stavudine Lamivudine + Stavudine Lamivudine Nevirapine (Starter pack)
7994,Stavudine Lamivudine + Stavudine Lamivudine Nevirapine (Triomune Baby)
7995,Stavudine Lamivudine + Stavudine Lamivudine Nevirapine (Triomune Junior)
7996,Year of Birth
7997,Labour Duration
7998,Condition at Birth
7999,Age at Death
8000,Nutrition status
8001,Ever had any surgical procedure?
8002,Refampcin
8003,Tuberculosis drugs
8004,Culture Sputum Sample
8005,Culture(1st)
8006,Culture(2nd)
8007,Culture(1st) Results
8008,Culture(2nd) Results
8009,Maternity Program
8010,ANC Program
8011,SEND SMS
8012,Allergic to sulphur
8013,Refer to x-ray?
8014,Interpret x-ray?
8015,Laboratory results given to patient
8016,Discharged uninfected
8017,Exposed Child (Continue)
8018,What type of tuberculosis regimen
8019,Health facility
8020,Index patient
8021,Source of referral
8022,Rifampcin Isoniazed Pyrazanamide Ethambutol and Streptomycin
8023,Rifampcin Isoniazed Pyrazanamide and Ethambutol
8024,Rifampcin Isoniazed Pyrazanamide and Streptomycin
8025,Rifampcin Isoniazed Pyrazanamide and Ethambutol and Streptomycin
8026,Rifampicin and isoniazid - Meningitis
8027,Pregnant/Lactating
8028,ART education date
8029,Depo-Provera given
8030,Ever taken IPT
8031,Date IPT last taken
8032,Number of IPT tablets dispensed
8033,Wasting/malnutrition
8034,Any sickness
8035,Clinical Monitoring Exposed Child
8036,Mother HIV Status
8037,Alive not on ART
8038,Alive on ART
8039,Breast feeding
8040,Breastfeeding complimentary
8041,Breastfeeding stopped in last 6 weeks
8042,Breastfeeding stopped over 6 weeks ago
8043,Not HIV infected
8044,Not ART eligible
8045,Not confirmed diagnosis
8046,Mother ART registration number
8047,DNA-PCR Testing Sample Date
8048,DNA-PCR Testing Sample Date 2
8049,DNA-PCR Testing Sample Date 3
8050,DNA-PCR Testing Sample ID
8051,DNA-PCR Testing Sample ID 2
8052,DNA-PCR Testing Sample ID 3
8053,DNA-PCR Testing Result received Date
8054,DNA-PCR Testing Result received Date 2
8055,DNA-PCR Testing Result received Date 3
8056,DNA-PCR Testing Result
8057,DNA-PCR Testing Result 2
8058,DNA-PCR Testing Result 3
8059,DNA-PCR Testing Result given Date
8060,DNA-PCR Testing Result given Date 2
8061,DNA-PCR Testing Result given Date 3
8062,DNA-PCR Testing Result given Age
8063,DNA-PCR Testing Result given Age 2
8064,DNA-PCR Testing Result given Age 3
8065,Rapid Antibody Testing Time frame
8066,Rapid Antibody Testing Time frame 2
8067,Rapid Antibody Testing Time frame 3
8068,Rapid Antibody Testing Sample Date
8069,Rapid Antibody Testing Sample Date 2
8070,Rapid Antibody Testing Sample Date 3
8071,Rapid Antibody Testing Age
8072,Rapid Antibody Testing Age 2
8073,Rapid Antibody Testing Age 3
8074,Rapid Antibody Testing HTC Serial No
8075,Rapid Antibody Testing HTC Serial No 2
8076,Rapid Antibody Testing HTC Serial No 3
8077,Rapid Antibody Testing Result
8078,Rapid Antibody Testing Result 2
8079,Rapid Antibody Testing Result 3
8080,Number of Condoms dispensed
8081,Clinical Conditions Text
8082,Patient visit completed with all services delivered
8083,to be used for Neno #1
8084,to be used for Neno #2
8085,to be used for Neno #3
8086,to be used for Neno #4
8087,to be used for Neno #5
8088,to be used for Neno #6
8089,to be used for Neno #7
8090,to be used for Neno #8
8091,to be used for Neno #9
8092,to be used for Neno #10
8093,to be used for Neno #11
8094,to be used for Neno #12
8095,to be used for Neno #13
8096,to be used for Neno #14
8097,to be used for Neno #15
8098,to be used for Neno #16
8099,to be used for Neno #17
8100,One week
8101,Less than one week
8102,Date of tuberculosis program initiation
8103,Sputum result at initiation
8104,Weight at tuberculosis program initiation
8105,Last tuberculosis drugs taken
8106,Antiretroviral initiation date
8107,Haemoglobin
8108,Units of Measure
8109,Head
8110,Mouth
8111,Skin
8112,Bone
8113,Liver
8114,Vaginal
8115,Mania
8116,GI Bleed
8117,Upper
8118,Specify
8119,Non-Traumatic
8120,Community Acquired
8121,Hospital Acquired
8122,Truncal
8123,Limb
8124,Chylamidia
8125,Trichomoniasis
8126,Unspecified urethritis
8127,Adenitis
8128,Skull
8129,Spine
8130,Rib
8131,Pelvis
8132,Upper limb
8133,Lower limb
8134,Bruise
8135,Normal skin
8136,QECH Emergency Diagnosis List
8137,Diptheria
8138,Duodenitis
8139,Bowel obstruction
8140,Ruptured uterus
8141,Ascitic Tap
8142,Catheter Insertion
8143,Chest Drain Insertion
8144,Fine Needle Aspirate
8145,Incision and Drainage
8146,Joint Aspiration
8147,Lumber Puncture
8148,Manipulation Under Anaesthesia
8149,Nebulization
8150,Pericardial Tap
8151,POP Application
8152,POP Removal
8153,Pleural Tap
8154,QECH AETC Procedures
8155,1A: d4T / 3TC / NVP (previous 1L)
8156,1P: d4T / 3TC / NVP
8157,2A: AZT / 3TC / NVP (previous AZT)
8158,2P: AZT / 3TC / NVP
8159,3A: d4T / 3TC + EFV (previous EFV)
8160,3P: d4T / 3TC + EFV
8161,4A: AZT / 3TC + EFV (previous AZTEFV)
8162,4A: AZT / 3TC + EFV (previous AZTEFV)
8163,4P: AZT / 3TC + EFV
8164,5A: TDF + 3TC + EFV
8165,6A: TDF / 3TC + NVP
8166,7A: TDF / 3TC + LPV/r
8167,8A: AZT / 3TC + LPV/r
8168,9P: ABC / 3TC + LPV/r
8169,Malawi Antiretroviral drugs received
8170,Malawi Antiretroviral drugs change 1
8171,Malawi Antiretroviral drugs change 2
8172,Malawi Antiretroviral drugs change 3
8173,AZT 0-3w
8174,AZT 4+w
8175,ART 0-3w
8176,ART 4+w
8177,ARVs in Pregnancy
8178,sdNVP
8179,AZT3TC
8180,NVP AZT3TC
8181,ART
8182,ARVs in Labour
8183,NVP
8184,NVP AZT
8185,AZT
8186,Baby ARVs at Birth
8187,Baby ARVs continued
8188,Traumatic
8189,Benzathine Benzylpen
8190,Metformin Hydrochloride
8191,Morphine sulphate (slow release)
8192,Pethidine Hydrochloride
8193,Phenytoin Sodium
8194,Potassium Chloride SR(slow release)
8195,Promethazine Hydrochloride
8196,Quinine Dihydrochloride
8197,Diclofenac Sodium
8198,Chloramphenicol Succinate
8199,Chlorpromazine Hydrochloride
8200,Hydralazine Hydrochloride
8201,Lignocaine Hydrochloride
8202,Lignocaine + Glucose
8203,Quinine Hydrochloride
8204,Ferrous
8205,Hepatitis B or C infection
8206,Pulmonary tuberculosis (current)
8207,CD4 count less than or equal to 350
8208,CD4 count less than or equal to 750
8209,Calculated WHO HIV staging conditions
8210,Atorvastatin
8211,Baclofen
8212,Bromocriptine
8213,Calcium Sandoz Forte
8214,Cellcept
8215,Coversly
8216,Perisindopril
8217,Cyclophosphamide
8218,Dostinex
8219,Doxazosin
8220,Epilim
8221,Lithium Carbonate
8222,Liviferm
8223,Levothyroxine Sodium
8224,Misoprositol
8225,Sodium Bicarbonate
8226,Gabapentin
8227,Norethisterone
8228,Pericyazine
8229,Premarin
8230,Quinine Sulphate
8231,Sandimum Optoral
8232,Sulphadoxine
8233,Synarp Forte
8234,Thioridazine
8235,Thioridazine Hydrochloride
8236,Tranexamic acid
8237,Trifluoperazine
8238,Warfarin Sodium
8239,Actinomycin D
8240,Zuclopentioxol Acetate
8241,Disodium Pamidronate
8242,Dopamine
8243,Ephedrine Sulphate
8244,Ergometrine Maleate
8245,Gelatin
8246,Haloperidol Decanoate Oily
8247,Mannitol 20%
8248,Metoclopramide Hydrochloride
8249,Phenobarbitone Sodium
8250,Procyclide Hydrochloride
8251,Sodium Lactate Compound
8252,Suramin Sodium
8253,Vecuronium Bromide
8254,Venofor
8255,Proguanil Hydrochloride
8256,Zidovudine lamivudine  + Zidovudine lamivudine nevirapine (Starter pack)
8257,Tenofovir Lamivudine Nevirapine (Starter pack)
8258,Unspecified Staging Conditions
8259,Routine Tuberculosis Screening
8260,Weight loss / Failure to thrive / malnutrition
8261,Cough of any duration
8262,CD4 count less than or equal to 250
8263,Presumed Severe HIV
8264,Diabetes Program
8265,Pre-treatment
8266,Have you had tuberculosis?
8267,Crying
8268,Aucun
8269,Not eating
8270,Very sleepy
8271,Unconscious
8272,Sleeping
8273,Feeding problems
8274,Bowel movements
8275,Skin infections
8276,Umbilicus infection
8277,Growth milestones
8278,Accessing healthcare services
8279,Fever of 7 days or more
8280,Diarrhea for 14 days or more
8281,Blood in stool
8282,Cough for 21 days or more
8283,Not eating or drinking anything
8284,Red eye for 4 days or more with visual problems
8285,Potential chest indrawing
8286,Fits or convulsions
8287,No fetal movements
8288,Water breaks
8289,Healthcare visits
8290,Nutrition
8291,Body changes
8292,Discomfort
8293,Concerns
8294,Emotions
8295,Warning signs
8296,Routines
8297,Beliefs
8298,Baby's growth
8299,Milestones
8300,Prevention
8301,Heavy vaginal bleeding during pregnancy
8302,Excessive postnatal bleeding
8303,Severe headache
8304,Call ID
8305,Postnatal
8306,Child
8307,WCBA
8308,Observer
8309,Voice
8310,Chichewa
8311,Chiyao
8312,Community phone
8313,Personal phone
8314,Neighbour's phone
8315,On tips and reminders program
8316,Language preference
8317,Type of message
8318,Type of message content
8319,Very sleepy or unconscious
8320,Family member phone
8321,Following
8322,Convulsions sign
8323,Convulsions symptom
8324,Skin rashes
8325,Vomiting everything
8326,Fever during pregnancy sign
8327,Fever during pregnancy symptom
8328,Postnatal fever sign
8329,Postnatal fever symptom
8330,Headaches
8331,Fits or convulsions sign
8332,Fits or convulsions symptom
8333,Swollen hands or feet sign
8334,Swollen hands or feet symptom
8335,Paleness of the skin and tiredness sign
8336,Paleness of the skin and tiredness symptom
8337,No fetal movements sign
8338,No fetal movements symptom
8339,Water breaks sign
8340,Water breaks symptom
8341,Health facility name
8342,Delivery date
8343,Reason for referral
8344,Location of ART initialization
8345,Detailed primary diagnosis
8346,Detailed secondary diagnosis
8347,Specific secondary diagnosis
8348,Specific primary diagnosis
8349,Private practitioner
8350,Sputum collection point
8351,Community volunteer
8352,Medical procedures
8353,Specific procedure done
8354,Radio
8355,Lab tests for adults
8356,OPD program
8357,IPD program
8358,Outpatient program
8359,Type of Abortion
8360,Bad
8361,Size
8362,Investigation type
8363,Limb type
8364,Examination number
8365,Patient transferred in
8366,Religion
8367,Draining liquor
8368,Severity of fever
8369,Severity of cough
8370,Severity of red eye
8371,Severity of diarrhea
8372,Detailed additional diagnosis
8373,Specific additional diagnosis
8374,First ANC Visit
8375,Regimen Category
8376,Lymphocyte count below threshold with who stage 1
8377,Tenofovir stavudine
8378,Perineum
8379,Tear
8380,Suturing of perineum
8381,Repair of uterus
8382,Common Malawi ART symptom set
8383,Additional Malawi ART symptom set
8384,Village Health Worker present at visit
8385,Referred for POSER assistance
8386,All prescribed drugs picked up
8387,Screened for Cervical Cancer
8388,Screened for Tuberculosis
8389,Food package provided
8390,Sample taken for CD4 count
8391,Sample taken for DNA-PCR
8392,APZU HIV Services Delivery Screening
8393,Third stage
8394,Status of Uterus
8395,Status of placenta
8396,Birth attended by
8397,Place of delivery
8398,Status of baby
8399,Condition of baby at admission
8400,Abdomen
8401,Respiratory assessment
8402,Chest retractions
8403,Grunting respirations
8404,Any abnormalities
8405,Cord tied
8406,Cord clean
8407,OPD Medication
8408,Danger sign
8409,Visual problems
8410,Health information
8411,Health symptom
8412,Gained or lost weight
8413,Breast cancer
8414,Prostate cancer
8415,Stomach cancer
8416,Intestine cancer
8417,Anal cancer
8418,Pediatric Kaposis Sarcoma
8419,Pediatric Lymphona 
8420,Pediatric  Burkitts Lymphona
8421,Wilms Tumor
8422,Eye cancer
8423,Urinary bladder cancer
8424,Penile cancer
8425,Skin carcinoma
8426,Radiology
8427,List of radiology tests
8428,Died while at the Health facility
8429,Place of death
8430,Dry Socket
8431,TMJ
8432,Infected socket
8433,ANUG
8434,Mandibular fractures
8435,Exfoliation
8436,Rampant Caries
8437,Rannulla
8438,Tumours or Oral cancers
8439,Tongue tie
8440,Other dental conditions
8441,Referred to another facility
8442,AVD- or Low risk
8443,AVD+ or High Risk
8444,Scrotum swelling
8445,Neonatal Conjuct
8446,Syphilis RPR/VDRL
8447,Suturing and dressing
8448,Dressing
8449,Dressing with vaseline gause
8450,Slinging
8451,Foreign body aspiration
8452,Lab tests for peads
8453,Pulpititis
8454,Gromerulonephritis
8455,Hormornal Imbalance
8456,Breast
8457,Musculoskeletal
8458,Carotid doppler
8459,Abdominal doppler and color flow
8460,Prostate gland
8461,Thyroid and parathyroid glands
8462,Peripheral arterial and venous duplex
8463,Obstetric
8464,Female pelvis-gynaecology
8465,Echocardiography-Adult
8466,"Echocardiography,plain"
8467,Neonatal brain
8468,Trans-vaginal
8469,Trans-rectal
8470,Prostate
8471,Focussed assessment with sonography in trauma
8472,Umbilical artery doppler
8473,Ultrasound guided procedures
8474,Cranium
8475,Facial bones
8476,Chest
8477,Left humerus
8478,Left elbow joint
8479,Left radius/ulna
8480,Left wrist joint
8481,Finger
8482,Left hip joint
8483,Left femur
8484,Left knee joint
8485,Left leg
8486,Left ankle joint
8487,Left toes
8488,Sternum
8489,Thoracic
8490,Lumbar
8491,Coccyx
8492,Contrast GI studies
8493,Swallow
8494,Meal
8495,Enema
8496,Contrast UT studies
8497,Intravenous urography
8498,Cystography
8499,Cysto-Urethrogram
8500,Contrast Study Hystero-Salpingogram
8501,Brain
8502,"Angiogram,CT"
8503,Upper extremity
8504,Lower extremity
8505,Mammography
8506,Contrast Study Sinogram
8507,Contrast Study Sialogram
8508,Contrast Study Bronchogram
8509,Paying
8510,Receipt number
8511,Payment amount
8512,Part
8513,Good film
8514,Wasted film
8515,Film size
8516,Cardiac
8517,Myelogram procedure
8518,Exit from care
8519,Date of exiting care
8520,Detailed examination
8521,"Lower extremities, CT scan"
8522,"Upper extremities, CT scan"
8523,"Lower extremities, MRI scan"
8524,"Upper extremities, MRI scan"
8525,Adult
8526,Peadiatric
8527,Shoulder exam
8528,Thoraco-Lumbar
8529,Right ankle joint
8530,Right femur
8531,Right hip joint
8532,Right knee joint
8533,Left leg
8534,Right toes
8535,Lungs
8536,Left foot
8537,Right foot
8538,Right elbow joint
8539,Left fingers
8540,Right fingers
8541,Right radius/ulna
8542,Left hand
8543,Right hand
8544,Right humerus
8545,Right wrist joint
8546,18 x 24 cm
8547,18 x 43 cm
8548,24 x 30 cm
8549,30 x 40 cm
8550,35 x 35 cm
8551,35 x 43 cm
8552,Findings
8553,Payment type
8554,Invoice number
8555,Diagnoses requiring specification
8556,Diagnoses requiring details
8557,Cash
8558,Invoice
8559,Radiology test
8560,Left shoulder
8561,Right shoulder
8562,13 x 18 cm
8563,Clavicle
8564,Scapula
8565,Right tibia/fibula
8566,Left tibia/fibula
8567,Left upper leg
8568,Right upper leg
8569,Right lower leg
8570,Left lower leg
8571,Left upper arm
8572,Right upper arm
8573,Left lower arm
8574,Right lower arm
8575,Uncomplicated
8576,Complicated
8577,Suturing
8578,Presenting complaint
8579,Bites
8580,Yam short set - retired
8581,Alastic
8582,AZT related
8583,Prematurity
8584,Recurrent
8585,Osteo-
8586,Other JRA
8587,Burkitts Lymphoma
8588,Volvulitis
8589,Intussception
8590,Malrotation
8591,Active bleeding
8592,Body swelling
8593,Coma
8594,Dental symptoms
