drug_id,name,units
1197,Atenolol,
1198,Azithromycin,
1199,Benzhexol,
1200,Bisacodyl,
1201,Bromocriptine,
1202,Calciferol,
1203,Calcitriol,
1204,Calcium gluconate,
1205,Carbamazepine,
1206,Carbimazole,
1207,Cephalexin,
1208,Cetirizine hydrochloride,
1209,Chlorpheniramine maleate,
1210,Chlorpromazine,
1211,Cimetidine,
1212,Ciprofloxacin,
1213,Cloxacillin,
1214,Clozapine,
1215,Codeine phosphate,
1216,Conjugated oestrogen,
1218,Cyclophosphamide,
1219,"Dapson 100mg, tablet",
1220,Dexamethasone,
1221,Diclofenac sodium slow release,
1222,Diclofenac sodium,
1223,Diltiazem,
1224,Doxycycline,
1225,Enalapril maleate,
1226,Erythromycin,
1227,Etoposide,
1228,Ferrous sulphate 200mg / folic acid 250 micrograms,
1229,Ferrous sulphate,
1230,Flucloxacillin,
1231,Fluconazole,
1232,Fluoxetine,
1233,Folic acid,
1234,Furosemide,
1235,Glibenclamide,
1236,Griseofulvin,
1237,Haloperidol,
1238,Hydralazine,
1239,Hydrochlorothiazide,
1240,Hydrocortisone acetate,
1241,Hydroxyurea,
1242,Ibuprofen,
1243,Imatinib mesylate,
1244,Imipramine hcl,
1245,Indomethacin,
1246,Isosorbide dinitrate,
1247,Ivermectin,
1248,Ketoconazole,
1249,Lenalidomide,
1250,Leucovorin,
1251,Lisinopril,
1252,Lithium carbonate,
1253,Loperamide hcl,
1254,Lorazepam,
1255,Losartan,
1256,L-thyroxine sodium,
1257,"Lumefantrine 120mg/artemether 20mg,  30x6, tablet",
1258,"Lumefantrine 120mg/artemether 20mg, 30x12, tablet",
1259,"Lumefantrine 120mg/artemether 20mg, 30x18, tablet",
1260,"Lumefantrine 120mg/artemether 20mg, 30x24, tablet",
1261,Magnesium trisilicate,
1262,Megestrol acetate,
1263,Metformin hydrochloride,
1264,Methotrexate,
1265,Methyldopa,
1266,Metoclopromide,
1267,Metronidazole,
1268,Mirtazapine,
1269,Misoprostol,
1270,Morphine sulphate he (slow release),
1271,Nalidixic acid,
1272,Nicotinamide,
1273,Nifedipine,
1274,Nifedipine (slow release),
1275,"Nitrofurantoin 50mg, tablet",
1276,Norethisterone,
1277,Norfloxacin,
1278,Olanzepine,
1279,Omeprazole,
1280,Ondancetrone,
1281,Paracetamol,
1282,Phenobarbitone,
1283,Phenytoin sodium,
1284,Potassium chloride (slow release),
1285,Praziquantel,
1286,Prazosin,
1287,Prednisolone,
1288,Procarbazine hydrochloride,
1289,Procyclidine,
1290,Proguanil hydrochloride,
1291,Promethazine hydrochloride,
1292,Propantheline bromide,
1293,Propranolol hydrochloride,
1294,Quentiapine,
1295,Quinine sulphate,
1296,Ranitidine,
1297,Risperidone,
1298,Simvastatin,
1299,Sodium valproate,
1300,Sorafanib,
1301,Spironolactone,
1302,Sulphadoxine 500mg / pyrimethamine 25mg (sp),
1303,Sunitinib,
1304,Tamoxifene,
1305,Temozolomide,
1306,Terbinafine,
1307,Thalidomide,
1308,Thioridazine,
1309,Tramadol hydrochloride,
1310,Tranexamic acid,
1311,Trifluoperazine,
1312,Verapamil,
1313,Vitamin b complex strong,
1314,"Vitamin, multiple, tablet(without cyanocobalamine)",
1315,Warfarin sodium,
1316,Zinc sulphate,
1317,Fluorouracil,
1318,Acetylchloline chloride,
1319,Actinomycin d (with mannitol),
1320,Acyclovir 250mg pfr vial,
1321,"Adrenaline 1/1000, 1ml",
1322,Amifostine,
1323,Amikacin,
1324,Amphotericin,
1325,Ampicillin injection,
1326,Artesunate,
1327,Atracurium besylate,
1328,"Atropine sulphate 600 micrograms/ml, 1ml",
1329,"Benzathine benzylpenicillin 1.44g (2.4mu), pfr",
1330,"Benzylpenicillin 3g (5mu), pfr",
1331,Bevacizumab,
1332,Bleomycin,
1333,Bortezomide,
1334,Bupivacaine spinal hyperbaric 0.5%,
1335,Bupivacaine spinal isobaric 0.5%,
1336,Calcium chloride 10%,
1337,Calcium gluconate 10%,
1338,Capecitabine,
1339,Carboplatin,
1340,Carmustine,
1341,Cefotaxime,
1342,Ceftazidime,
1343,Ceftriaxone 1g,
1344,Cervical cancer vaccine,
1345,Chloramphenicol sodium,
1346,Chlorpromazine hydrochloride,
1347,Cisplatin,
1348,Clopixol acuphase,
1349,Cyclophospamide,
1350,Cytarabine,
1351,Dacarbazine,
1352,Dactinomycin,
1353,"Darbepoetin alfa 100mcg/ml, injection, prefilled syringe",
1354,Daunorubicin,
1355,Dexamethasone sodium phosphate,
1356,Dextrose (glucose) 5%,
1357,"Dextrose 50%,",
1358,"Diazepam 5mg/ml, 2ml",
1359,"Diclofenac sodium 75mg/ml, 3ml",
1360,"Digoxin 250 micrograms/ml, 2ml",
1361,Dobutamine,
1362,Dopamine,
1363,Enoxaparin sodium,
1364,Ephedrine sulphate,
1365,"Erythropoietin, 4000iu prefilled syringe",
1366,"Etomidate solution for injection 2mg/ml, 10ml",
1367,"Fentanyl 50micrograms/ml,2ml",
1368,"Flucloxacillin 250mg, pfr",
1369,Fluphenazine decanoate,
1370,Ganciclovir,
1371,Gentamycin sulphate,
1372,Haloperidol decanoate oily,
1373,"Heparin sodium 5,000 iu/ml, 5ml",
1374,"Hydralazine hydrochloride 20mg/ml, 1ml",
1375,Hydrocortisone sodium succinate 100mg pfr,
1376,Imipenem,
1377,Insulin biphasic(intermediate and short acting insulin 30/70 %,
1378,Insulin soluble,
1379,Insulin zinc suspension (lente),
1380,Iron sucrose,
1381,"Ketamine hydrochloride 50mg/ml, 10ml",
1382,"Labetalol 5mg/ml, 20ml",
1383,Magnesium sulphate 50%,
1384,Mannitol 20%,
1385,Meropenem,
1386,Methylprednisolone acetate,
1387,Methylprednisolone sodium succinate,
1388,Metoclopramide hydrochloride,
1389,Morphine sulphate,
1390,Naloxone,
1391,Neostigmine,
1392,Noradrenalin,
1393,Ondansetron,
1394,Oxytocin,
1395,Pancuronium bromide,
1396,Pethidine hydrochloride,
1397,Phenobarbitone sodium,
1398,Phenytoin soldium,
1399,"Phytomenadione 10mg/ml, 1ml (vitamin k)",
1400,Piperacillin 4g and tazobactam 0.5g [4.5g] pfr,
1401,Potassium chloride 20%,
1402,Pralidoxime mesylate,
1403,Procaine benzylpenicillin,
1404,Procyclidine hcl,
1405,Propofol,
1406,Quinine dihydrochloride,
1407,Rituximab,
1408,Salbutamol sulphate,
1409,Sodium bicarbonate 8.4%,
1410,Sodium chloride 0.9% (normal saline),
1411,Sodium lactate compound (ringer's lactate),
1412,Activated charcoal powder,
1413,Adacin cream 15g,
1414,"Amethocaine hydrochloride eye drops 1% , 5ml",
1415,Amethocaine hydrochloride eye drops 1%,
1416,Atropine sulphate eye drops 0.5%,
1417,Atropine sulphate eye drops 1%,
1418,"Beclomethasone diproprionate inhalation, 50mcg/dose, 200 doses",
1419,"Benzoic acid 1%+ salicylic acid 2% compound lotion,",
1420,"Betamethasone 0.1% â€“ neomycin 0.5% eye ointment,",
1421,Betamethasone cream 0.1%,
1422,Betamethasone sodium ear drops 0.1%,
1423,Betoptic 0.5% eye drops,
1424,Bimatoprost 0.03% eye drops,
1425,"Brilliant green paint 0.1%,",
1426,Calamine lotion 15%+ sulphur 2%,
1427,"Calamine lotion aqueous 15%,cre",
1428,Cetrimide 15% + chlorhexidine 1.5% solution,
1429,Chloramphenicol 1% eye ointment,
1430,"Chloramphenicol ear drops 5%, 5ml",
1431,Chloramphenicol eye drops 0.5%,
1432,Chlorhexidine 1.5% solution,
1433,"Chlorhexidine 4% solution,",
1434,Chlorhexidine mouthwash 0.2%,
1435,Ciprofloxacin ear/eye drops 0.3mg/ml,
1436,Clotrimazole cream 1%,
1437,Clotrimazole ear/eye drops 1%,
1438,"Clotrimoxazole vaginal pessaries, 500mg",
1439,"Cyclopentolate 0.5% + phenylephrine eye drops 2.5%, 5ml",
1440,Cyclopentolate hydrochloride eye drops 0.5%,
1441,Dexamethasone 0.1% and neomycin 0.35% (as sulphate) eye drops,
1442,Dexamethasone eye drops 0.1%,
1443,"Dextran '70' 0.1%hypromellose 0.3% eye drops, tears natural",
1444,"Dextrose monohydrate (glucose), 500g",
1445,Docusate sodium ear drops 0.5%,
1446,Econazole 2% eye drops,
1447,Emedastine 0.05% eye drops,
1448,Ferrous sulphate mixture,
1449,Fluorescein sodium eye drops 1%,
1450,Fluticasone proprionate 50mcg/metered spray 200 metered doses,
1451,"Gentamicin 0.3% + dexamethasone 0.1% eye drops,",
1452,"Gentamicin 0.3% eye drops, 5ml",
1453,Gentamicin eye drops 0.3%,
1454,"Gentian violet paint, aqueous 1%,",
1455,Glycerine suppositories,
1456,Halothane,
1457,"Hydrocortisone eye ointment 1%,",
1458,"Hydrocortisone skin ointment 1%,",
1459,"Hypertonic saline ( sodium chloride 5%) eye drops,",
1460,"Iodine 1.8% and potassium iodide 3% aqueous solution (lugol's), 50ml",
1461,"Iodine solution, weak (iodine tincture) 0.5%",
1462,Iodine strong 10% solution,
1463,"Ipratropium bromide 0.02% solution for nebulising, 2.5ml",
1464,Isoflurane,
1465,Ketoconazole suspension,
1466,Lactulose,
1467,Latanoprost eye drops 0.005%,
1468,"Latanoprost 0.005% + timolol mealate 0.5% eye drops,",
1469,Lignocaine gel 2%,
1470,Lindane 1 %,
1471,Methylated spirit (70% in water),
1472,Metronidazole oral suspension 200mg /5ml,
1473,Miconazole cream 2%,
1474,Miconazole ear drop,
1475,Miconazole eye drops 1%,
1476,Mitomycin c eye drops,
1477,Morphine sulphate suspension 50mg/5ml (strong),
1478,"Morphine sulphate suspension 5mg/5ml,",
1479,Natamycin 1% eye ointment,
1480,"Natamycin eye drops 5%,",
1481,"Neomycin 5mg + bacitracin 400iu skin ointment, 15g",
1482,Nystatin oral suspension,
1483,Povidone iodine 10% aqueous solution,
1484,Povidone iodine 10% in alcoholic solution,
1485,Prednisolone acetate eye drops 1%,
1486,Prednisolone sodium phosphate eye drops 0.5%,
1487,"Proparacaine hydrochloride 0.5% eye drops, 5ml",
1488,Retin a cream,
1489,Salbutamol solution for nebulising 5mg/ml,
1490,"Salbutamol sulphate aerosol inhalation, 100mcg/dose, 200 doses",
1491,Salicylic acid 10% + coal tar 5%,
1492,Salicylic acid 10% ointment (in ysp),
1493,Salicylic acid 2% + coal tar solution 15% + sulphur 2% shampoo,
1494,"Salicylic acid 20%, ointment",
1495,Salicylic acid 5% + coal tar 2%,
1496,Salicylic acid 5% + crude coal tar 5% oint (in ysp base),
1497,Salicylic acid 5% + sulphur 5% ointment (in eo base),
1498,Salicylic acid 5% + sulphur 5% ointment (in ysp base),
1499,Salicylic acid 5% lotion (in alcohol 70%),
1500,Salicylic acid collodion 12%,
1501,Salmeterol 13g with 120 inhalations/canister,
1502,"Sidium bicarbonate ear drops 5%,",
1503,Silver sulphadiazine cream 1%,
1504,Sodium chromoglycate,
1505,Sodium chromoglycate spincap,
1506,"Sunscreen ,spf 30",
1507,"Sunscreen,spf 50",
1508,Terbinafin,
1509,Tetracycline eye ointment 1%,
1510,Timolol 0.5% + dorzolamide 2% eye drops,
1511,Timolol maleate eye drops 0.25%,
1512,Timolol maleate eye drops 0.5%,
1513,"Tropicamide 0.8% and phenylephrine 5%, 5ml",
1514,Tropicamide eye drops 0.5%,
1515,Tropicamide eye drops 1%,
1516,Zinc oxide 24% and salicylic acid 2% paste bp (lassar's),
1517,Zinc oxide 15% ointment +sulphur 5%,
1518,Zinc paste compound + crude coal tar 5%,
1519,Zinc paste compound + sulphur 5%,
1520,Zinc sulphate eye drops 0.25%,
1521,Name,
1522,Surfactant,
1523,Caffein,
1524,Ferrous supplement syrup - Not quantified,
1525,Folic acid Syrup - Not quantified,
1526,Multivitamin  special for newborns,
1527,Vitamin D syrup,
1528,Benzyl penicillline,
1529,Gentamycin,
1530,Ceftriaxone,g
1531,Vancomicin,
1532,Piperacillin-Tazobactam,
1533,Phenytoin,tab(s)
1534,Livieracetam (Keppra),
1535,Flucloxacillin IV,
1536,Amphotericin B,tab(s)
1537,Aciclovir IV,
1538,Adrenaline,ml
1539,Morphine IV,
1540,Potassium Chloride,ml
1541,Insulin - Short acting,
1542,Ciprofloxacillin IV,
1543,TPN,
1544,Mid-Chain Triglyceride (MCT) Oil,
1545,Ringers lactate,
1546,Normal saline,
1547,5% dextrose,
1548,50% dextrose,
1549,Neonatalite,
1550,Water for injection,
1551,Blood,
1552,Platelets,
1553,Fresh frozen plasma,
1554,bOPV,
1555,DPT-HepB-Hib_vac,
1556,PCV13,
1557,Rota_liq,
1558,MR vaccine,
1559,RTS,
1560,Vit A,
1561,HCT 25mg,mg
1562,Amoxicillin (1000mg),mg
1563,HCZ (25mg tablet),tab(s)
1564,Zinc (20mg),mg
1565,HPV vaccine 4-valent,
1566,Amoxicillin 62.5mg,mg
1567,Albendazole (500mg tablet),Tab(s)
1568,Benzyl benzoate 12.5%,%
1569,ASAQÂ 25mg/67.5mg (3 tablets),tab(s)
1570,AstraZeneca Covid 19,
1571,Johnson & Johnson Covid 19,
1572,ABC/3TC (Abacavir and Lamivudine 60/30mg tablet),tab(s)
1573,ABC/3TC (Abacavir and Lamivudine 600/300mg tablet),tab(s)
1574,ABC/3TC (Abacavir and Lamivudine 120/60mg tablet),tab(s)
1575,ABC/3TC/DTG (Abacavir Lamivudine Dolutegravir 60/30/5mg tablet),tab(s)
1576,ATV/(Atazanavir),tab(s)
1577,LPV/r pellets,caps
1578,TDF/3TC (Tenofavir and Lamivudine 300/300mg tablet,tab(s)
1580,TDF/d4T (Tenofavir and Stavudine 300/300mg tablet,tab(s)
1582,AZT/3TC/TDF/LPV/r,tab(s)
